시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,설치장소설명,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,동시사용가능대수,공기주입가능여부,휴대전화충전가능여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
독바위역,서울특별시,은평구,11380,서울특별시 은평구 불광로 129-1,,37.61840901,126.9328282,B1층 엘리베이터 옆,0:00,0:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-6311-6131,2020-01-01,3110000,서울특별시 은평구
불광역,서울특별시,은평구,11380,서울특별시 은평구 통일로 723-1,,37.61019595,126.9299846,고객서비스센터 앞,0:00,0:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-6110-3221,2020-01-01,3110000,서울특별시 은평구
갈현1동주민센터,서울특별시,은평구,11380,서울특별시 은평구 갈현로 301,,37.62368713,126.9166872,1층 주차장 내부,9:00,18:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-351-5092,2020-01-01,3110000,서울특별시 은평구
불광2동주민센터,서울특별시,은평구,11380,서울특별시 은평구 연서로 41길 16,,37.62641903,126.9272781,민원실,9:00,18:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-351-5062,2020-01-01,3110000,서울특별시 은평구
응암2동주민센터,서울특별시,은평구,11380,서울특별시 은평구 백련산로 100,,37.5945823,126.9230698,북카페 내부,9:00,18:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-351-5242,2020-01-01,3110000,서울특별시 은평구
대조동주민센터,서울특별시,은평구,11380,서울특별시 은평구 연서로20길 24-3,,37.61414879,126.9208026,민원실,9:00,18:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-351-5182,2020-01-01,3110000,서울특별시 은평구
구산동주민센터,서울특별시,은평구,11380,서울특별시 은평구 갈현로17길 10,,37.61172563,126.9103535,1층 민원실 외부,9:00,18:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-351-5152,2020-01-01,3110000,서울특별시 은평구
역촌동주민센터,서울특별시,은평구,11380,서울특별시 은평구 연서로 59,,37.60440124,126.9151783,1층 입구,9:00,18:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-351-5302,2020-01-01,3110000,서울특별시 은평구
은평노인종합복지관,서울특별시,은평구,11380,서울특별시 은평구 연서로 415,,37.63225153,126.9299824,1층 입구,9:00,18:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-385-1351,2020-01-01,3110000,서울특별시 은평구
은평재활원,서울특별시,은평구,11380,서울특별시 은평구 갈현로 11길 30,,37.60564519,126.9063428,1층 입구 외부,9:00,18:00,0:00,0:00,0:00,0:00,2,N,Y,해당기관,02-385-2046,2020-01-01,3110000,서울특별시 은평구
종합운동장역,서울특별시,송파구,11710,서울특별시 송파구 올림픽로 23,,37.510968,127.073356,9호선 종합운동장역 지하1층 9번 출구 고객안전실 앞,5:00,23:00,5:00,23:00,5:00,23:00,1,N,N,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
잠실역,서울특별시,송파구,11710,서울특별시 송파구 올림픽로 305,,37.514978,127.104217,8호선 잠실역 고객안내센터 좌측 30M,5:00,23:00,5:00,23:00,5:00,23:00,1,N,N,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
몽촌토성역,서울특별시,송파구,11710,서울특별시 송파구 올림픽로 383,,37.517623,127.112428,몽촌토성역 지하 2층 고객상담실 옆,5:00,23:00,5:00,23:00,5:00,23:00,1,N,N,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
올림픽공원역,서울특별시,송파구,11710,서울특별시 송파구 양재대로 1233,,37.516087,127.130601,5호선 올림픽공원역 지하1층 아이센터 옆,5:00,23:00,5:00,23:00,5:00,23:00,1,N,N,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
마천역,서울특별시,송파구,11710,서울특별시 송파구 마천로57길 7,,37.494639,127.152027,마천역 지하 2층 편의점 옆,5:00,23:00,5:00,23:00,5:00,23:00,1,N,N,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
가락시장역,서울특별시,송파구,11710,서울특별시 송파구 송파대로 257,,37.492742,127.118484,3호선 가락시장역 고객안내센터 옆,5:00,23:00,5:00,23:00,5:00,23:00,1,N,N,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
복정역,서울특별시,송파구,11710,서울특별시 송파구 송파대로 6,,37.471055,127.12677,복정역 지하 1층 화장실입구 옆,5:00,23:00,5:00,23:00,5:00,23:00,1,N,N,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
송파구청,서울특별시,송파구,11710,서울특별시 송파구 올림픽로 326,,37.514476,127.105859,송파구청 1층 종합상황실 옆,9:00,22:00,9:00,22:00,9:00,22:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
방이복지관,서울특별시,송파구,11710,서울특별시 송파구 오금로11길 68,,37.514644,127.114189,방이복지관 4층,9:00,17:00,0:00,0:00,0:00,0:00,1,N,N,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
서울장애인자립생활센터,서울특별시,송파구,11710,"서울특별시 송파구 오금로 507, 거여빌딩 6층",,37.493235,127.14518,6층 열린공간,9:00,17:00,0:00,0:00,0:00,0:00,1,N,N,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
송파구 보건지소,서울특별시,송파구,11710,서울특별시 송파구 양산로 5,,37.489771,127.142672,송파구 보건지소 1층 현관 로비,9:00,17:00,0:00,0:00,0:00,0:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
가락본동주민센터,서울특별시,송파구,11710,서울특별시 송파구 송파대로 28길 39,,37.495579,127.121763,가락본동주민센터 1층 민원대기실,9:00,17:00,0:00,0:00,0:00,0:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
석촌역,서울특별시,송파구,11710,서울특별시 송파구 송파대로 지하 439,,37.505948,127.106344,석촌역 지하 1층 화장실 옆,5:00,23:00,5:00,23:00,5:00,23:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
장지역,서울특별시,송파구,11710,서울특별시 송파구 송파대로 지하 82,,37.47812,127.126424,장지역 지하 1층 EV 4호기 앞,5:00,23:00,5:00,23:00,5:00,23:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
삼전역,서울특별시,송파구,11710,서울특별시 송파구 백제고분로 지하 189,,37.50432331,127.0880838,삼전역 지하 1층 역무창고 옆,5:00,23:00,5:00,23:00,5:00,23:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
석촌고분역,서울특별시,송파구,11710,서울특별시 송파구 백제고분로 지하 274,,37.502489,127.0968848,석촌고분역 지하 1층 EV 3호기 앞,5:00,23:00,5:00,23:00,5:00,23:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
석촌역,서울특별시,송파구,11710,서울특별시 송파구 백제고분로 지하 368,,37.5051,127.107117,석촌역 지하 1층 자동문 옆,5:00,23:00,5:00,23:00,5:00,23:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
송파나루역,서울특별시,송파구,11710,서울특별시 송파구 백제고분로 지하 446,,37.51035038,127.112232,송파나루역 지하 1층 민원발급기 옆,5:00,23:00,5:00,23:00,5:00,23:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
한성백제역,서울특별시,송파구,11710,서울특별시 송파구 위례성대로 지하 29,,37.5163401,127.116114,한성백제역 지하 1층 편의점 옆,5:00,23:00,5:00,23:00,5:00,23:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
올림픽공원역,서울특별시,송파구,11710,서울특별시 송파구 양재대로 지하 1231,,37.516887,127.130919,올림픽공원역 지하 1층 편의점 물품보관함 옆,5:00,23:00,5:00,23:00,5:00,23:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
인성장애인복지관,서울특별시,송파구,11710,서울특별시 송파구 마천로61길 26?,,37.493896,127.155182,인성장애인복지관 지하 1층 보조계단 앞,9:00,17:00,0:00,0:00,0:00,0:00,2,Y,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
송파구장애인운전교육원,서울특별시,송파구,11710,서울특별시 송파구 삼학사로2길 49?,,37.496666,127.100541,송파구장애인운전교육원 조립식건물 출입문 우측,9:00,17:00,0:00,0:00,0:00,0:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
서울지체장애인협회 송파구지회,서울특별시,송파구,11710,서울특별시 송파구 문정로 170,,37.493983,127.137841,서울지체장애인협회 송파구지회 조립식건물 출입문 좌측,9:00,17:00,0:00,0:00,0:00,0:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
송파노인종합복지관,서울특별시,송파구,11710,서울특별시 송파구 백제고분로32길 41,,37.498667,127.094894,"송파노인종합복지관 실외, 1층 출입구",0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,2,Y,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
송파안전체험교육관,서울특별시,송파구,11710,서울특별시 송파구 성내천로 35길 53,,37.500386,127.158815,송파안전체험교육관 1층 로비,9:00,17:00,9:00,15:00,0:00,0:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
아산병원,서울특별시,송파구,11710,서울특별시 송파구 올림픽로 43길 88,,37.525158,127.109526,아산병원 동관 후문 옆,4:00,24:00:00,4:00,24:00:00,4:00,24:00:00,2,N,Y,서울특별시 송파구,02-2147-5000,2020-02-18,3230000,서울특별시 송파구
태안군청,충청남도,태안군,44825,충청남도 태안군 태안읍 군청로 1,,36.74591739,126.298389,태안군청 민원봉사과,9:00,18:00,9:00,18:00,9:00,18:00,1,N,N,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
태안읍사무소,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 54,,36.75769152,126.2963108,태안읍사무소,9:00,18:00,9:00,18:00,9:00,18:00,1,N,N,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
안면읍사무소,충청남도,태안군,44825,충청남도 태안군 안면읍 장터로 149,,36.52067297,126.3444925,안면읍사무소,9:00,18:00,9:00,18:00,9:00,18:00,1,N,N,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
고남면사무소,충청남도,태안군,44825,충청남도 태안군 고남면 안면대로 4254-12,,36.42040987,126.4090887,고남면사무소,9:00,18:00,9:00,18:00,9:00,18:00,2,N,Y,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
남면사무소,충청남도,태안군,44825,충청남도 태안군 남면 달산포로 311,,36.67164415,126.2977126,남면사무소,9:00,18:00,9:00,18:00,9:00,18:00,1,N,N,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
근흥면사무소,충청남도,태안군,44825,충청남도 태안군 근흥면 근흥로 724,,36.71364773,126.2280362,근흥면사무소,9:00,18:00,9:00,18:00,9:00,18:00,1,N,N,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
소원면사무소,충청남도,태안군,44825,충청남도 태안군 소원면 소근로 26-12,,36.76255393,126.1972585,소원면사무소,9:00,18:00,9:00,18:00,9:00,18:00,1,N,N,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
원북면사무소,충청남도,태안군,44825,충청남도 태안군 원북면 상리길 11,,36.82347686,126.2569145,원북면사무소,9:00,18:00,9:00,18:00,9:00,18:00,1,N,N,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
이원면사무소,충청남도,태안군,44825,충청남도 태안군 이원면 분지길 14,,36.86957601,126.2808857,이원면사무소,9:00,18:00,9:00,18:00,9:00,18:00,2,N,Y,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
태안군장애인복지관,충청남도,태안군,44825,충청남도 태안군 태안읍 군청6길 30,,36.74608184,126.3024498,태안군장애인복지관,9:00,18:00,9:00,18:00,9:00,18:00,2,N,Y,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
태안군지체장애인협회,충청남도,태안군,44825,충청남도 태안군 태안읍 후곡로 83,,36.7458984,126.3019006,태안군지체장애인협회,9:00,18:00,9:00,18:00,9:00,18:00,2,N,Y,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
태안군교육문화센터,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 180,,36.75519125,126.3094313,태안군교육문화센터,9:00,18:00,9:00,18:00,9:00,18:00,2,N,Y,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
태안군청소년수련관,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 199,,36.75642098,126.3132771,태안군청소년수련관,9:00,22:00,9:00,22:00,9:00,18:00,2,N,Y,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
장애인거주시설 아이원,충청남도,태안군,44825,충청남도 태안군 태안읍 안면대로 208-53,,36.72742709,126.2857195,장애인거주시설 아이원,9:00,18:00,9:00,18:00,9:00,18:00,2,N,Y,태안군청 복지증진과,041-670-2776,2020-01-29,4620000,충청남도 태안군
동구노인복지관,울산광역시,동구,31170,울산광역시 동구 명덕6길 33,,35.52461903,129.431464,동구노인복지관,9:00,18:00,0:00,0:00,0:00,0:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
동구지체장애인협회,울산광역시,동구,31170,울산광역시 동구 문현2길 41-1,,35.48731609,129.4108086,동구지체장애인협회,9:00,18:00,0:00,0:00,0:00,0:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
대왕암공원,울산광역시,동구,31170,울산광역시 동구 등대로 95(일산동),,35.49041849,129.435245,대왕암공원,9:00,18:00,9:00,18:00,9:00,18:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
동구장애인복지관,울산광역시,동구,31170,울산광역시 동구 방어진순환도로 1273-1,,35.53195262,129.4139341,동구장애인복지관,9:00,18:00,0:00,0:00,0:00,0:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
동구종합사회복지관,울산광역시,동구,31170,울산광역시 동구 봉수로 155,,35.50479242,129.4165894,동구종합사회복지관,9:00,18:00,0:00,0:00,0:00,0:00,0,N,N,울산광역시 동구 사회복지과,052-209-3442,2020-01-10,3710000,울산광역시 동구
강진읍복지회관,전라남도,강진군,49200,전라남도 강진군 강진읍 영랑로1길 25,,34.6388297,126.7715675,건물 주변,9:00,16:00,9:00,16:00,0:00,0:00,2,Y,N,강진읍복지회관,061-433-3131,2020-01-14,4920000,전라남도 강진군
대한노인회 강진군지회,전라남도,강진군,49200,전라남도 강진군 강진읍 향교로 115,,34.64869105,126.7721908,건물 주변,9:00,18:00,9:00,18:00,0:00,0:00,2,Y,N,대한노인회 강진군지회,061-434-5964,2020-01-14,4920000,전라남도 강진군
군동면복지회관,전라남도,강진군,49200,전라남도 강진군 군동면 진흥로 324-9,,34.6436056,126.816213,건물 주변,9:00,16:00,9:00,16:00,0:00,0:00,2,Y,N,군동면복지회관,061-433-9271,2020-01-14,4920000,전라남도 강진군
칠량면복지회관,전라남도,강진군,49200,전라남도 강진군 칠량면 칠량로 68,,34.57267425,126.7986972,건물 주변,9:00,16:00,9:00,16:00,0:00,0:00,2,Y,N,칠량면복지회관,061-433-1031,2020-01-14,4920000,전라남도 강진군
도암교회,전라남도,강진군,49200,전라남도 강진군 도암면 도암중앙로 86,,34.5475574,126.7286571,건물 주변,9:00,18:00,9:00,18:00,9:00,18:00,2,Y,N,도암교회,061-432-0061,2020-01-14,4920000,전라남도 강진군
신전면복지회관,전라남도,강진군,49200,전라남도 강진군 신전면 신전중앙길 15-5,,34.513165,126.7203491,건물 주변,9:00,16:00,9:00,16:00,0:00,0:00,2,Y,N,신전면복지회관,061-433-1246,2020-01-14,4920000,전라남도 강진군
성전면복지회관,전라남도,강진군,49200,전라남도 강진군 성전면 예향로 11-4,,34.69250049,126.7079916,건물 주변,9:00,16:00,9:00,16:00,0:00,0:00,2,Y,N,성전면복지회관,061-433-0013,2020-01-14,4920000,전라남도 강진군
병영양로당,전라남도,강진군,49200,전라남도 강진군 병영면 동삼인길 11,,34.71453537,126.817351,건물 주변,9:00,16:00,9:00,16:00,0:00,0:00,2,Y,N,병영양로당,061-432-1204,2020-01-14,4920000,전라남도 강진군
